transaction_id,customer_id,product_id,order_date,order_value,payment_method,device_type,discount_applied,shipping_delay_days,fraud_label
TXN0008250,CUST019314,PROD01997,2022-12-09,400.57,UPI,Mobile,0.4,5,0
TXN0008251,CUST000222,PROD00069,2020-04-17,328.54,Debit Card,Mobile,0.46,0,0
TXN0008252,CUST024459,PROD01611,2021-11-30,406.7,Credit Card,Desktop,0.49,6,0
TXN0008253,CUST018298,PROD01247,2021-06-10,747.55,Debit Card,Tablet,0.01,2,0
TXN0008254,CUST009954,PROD01298,2024-03-19,368.21,UPI,Desktop,0.31,7,0
TXN0008255,CUST003295,PROD01250,2020-07-07,327.17,PayPal,Tablet,0.21,9,0
TXN0008256,CUST005936,PROD00744,2019-06-04,172.95,Crypto,Mobile,0.43,9,1
TXN0008257,CUST004466,PROD01764,2023-10-30,628.01,Debit Card,Mobile,0.13,6,0
TXN0008258,CUST020407,PROD01711,2019-10-02,286.32,UPI,Desktop,0.49,2,0
TXN0008259,CUST015515,PROD00113,2021-12-24,590.76,Crypto,Desktop,0.31,5,0
TXN0008260,CUST005421,PROD00866,2021-11-02,465.88,Debit Card,Tablet,0.4,2,0
TXN0008261,CUST011810,PROD01519,2021-01-29,442.78,Debit Card,Tablet,0.04,4,0
TXN0008262,CUST017637,PROD01614,2020-01-08,252.63,Debit Card,Tablet,0.09,1,0
TXN0008263,CUST003841,PROD00248,2020-10-03,189.02,PayPal,Desktop,0.38,10,0
TXN0008264,CUST009060,PROD01595,2019-07-24,552.19,PayPal,Mobile,0.01,10,0
TXN0008265,CUST017881,PROD01563,2024-01-03,84.7,PayPal,Mobile,0.41,5,0
TXN0008266,CUST006711,PROD00964,2021-01-10,828.28,Crypto,Mobile,0.01,0,0
TXN0008267,CUST007937,PROD00241,2021-08-05,628.9,Debit Card,Desktop,0.33,5,0
TXN0008268,CUST023507,PROD00452,2019-10-29,595.84,Debit Card,Desktop,0.18,4,0
TXN0008269,CUST003146,PROD01513,2020-02-23,296.27,PayPal,Tablet,0.31,9,0
TXN0008270,CUST018878,PROD01815,2021-06-04,89.77,UPI,Mobile,0.35,5,0
TXN0008271,CUST016084,PROD00405,2023-12-21,139.28,PayPal,Mobile,0.17,3,1
TXN0008272,CUST023248,PROD00531,2023-10-21,659.27,PayPal,Tablet,0.05,5,0
TXN0008273,CUST009989,PROD01602,2021-11-27,188.35,Crypto,Desktop,0.03,2,1
TXN0008274,CUST022241,PROD01109,2019-11-23,555.97,UPI,Mobile,0.29,8,0
TXN0008275,CUST011381,PROD01069,2021-06-21,502.13,Crypto,Mobile,0.26,2,0
TXN0008276,CUST024549,PROD00926,2019-02-17,274.46,Debit Card,Tablet,0.37,6,0
TXN0008277,CUST016602,PROD01950,2021-08-06,553.02,UPI,Mobile,0.25,3,0
TXN0008278,CUST012033,PROD00722,2022-01-07,665.37,Debit Card,Desktop,0.21,2,0
TXN0008279,CUST006648,PROD01920,2022-12-18,346.39,Credit Card,Desktop,0.2,10,0
TXN0008280,CUST012232,PROD01740,2019-02-11,736.22,Credit Card,Desktop,0.01,1,0
TXN0008281,CUST004446,PROD01303,2024-04-11,428.71,Credit Card,Mobile,0.17,7,0
TXN0008282,CUST003128,PROD01699,2024-01-27,25.46,UPI,Desktop,0.49,4,0
TXN0008283,CUST024810,PROD00778,2023-10-10,35.97,Crypto,Tablet,0.44,8,0
TXN0008284,CUST006932,PROD01508,2021-09-25,486.55,Debit Card,Desktop,0.16,1,0
TXN0008285,CUST019263,PROD01101,2021-08-25,309.77,Crypto,Mobile,0.29,0,0
TXN0008286,CUST022620,PROD01989,2023-10-06,282.15,Debit Card,Tablet,0.42,5,0
TXN0008287,CUST019115,PROD01128,2023-02-21,339.44,Debit Card,Tablet,0.22,1,0
TXN0008288,CUST007308,PROD01350,2023-11-15,560.75,UPI,Desktop,0.01,9,0
TXN0008289,CUST024503,PROD00745,2023-09-27,867.24,UPI,Desktop,0.04,3,0
TXN0008290,CUST009443,PROD00681,2019-08-22,630.01,PayPal,Desktop,0.26,2,0
TXN0008291,CUST005539,PROD00314,2019-01-25,300.89,Debit Card,Desktop,0.48,8,0
TXN0008292,CUST008402,PROD01386,2020-07-04,11.59,Crypto,Tablet,0.35,2,0
TXN0008293,CUST012670,PROD00250,2020-03-05,524.01,Credit Card,Desktop,0.04,8,0
TXN0008294,CUST022210,PROD01808,2024-04-14,284.76,Credit Card,Tablet,0.09,6,0
TXN0008295,CUST019420,PROD01634,2022-08-28,555.87,Crypto,Tablet,0.39,3,0
TXN0008296,CUST002433,PROD00076,2024-05-01,143.71,Crypto,Mobile,0.42,6,0
TXN0008297,CUST004980,PROD01263,2019-10-16,399.49,UPI,Mobile,0.31,1,0
TXN0008298,CUST016919,PROD01497,2021-02-12,531.29,PayPal,Tablet,0.32,0,0
TXN0008299,CUST016609,PROD00765,2022-12-06,208.85,Credit Card,Mobile,0.01,7,0
TXN0008300,CUST021330,PROD00391,2022-07-22,365.12,PayPal,Desktop,0.41,0,0
TXN0008301,CUST021344,PROD01953,2022-08-25,90.38,Debit Card,Desktop,0.39,6,0
TXN0008302,CUST022498,PROD01191,2021-02-24,276.06,PayPal,Mobile,0.13,9,0
TXN0008303,CUST010457,PROD00345,2022-01-25,152.01,Crypto,Tablet,0.35,8,0
TXN0008304,CUST000055,PROD01388,2024-06-01,79.77,Crypto,Tablet,0.11,8,0
TXN0008305,CUST024987,PROD00064,2021-12-11,240.73,Credit Card,Mobile,0.02,1,0
TXN0008306,CUST009252,PROD01221,2023-03-05,461.07,Debit Card,Tablet,0.1,2,0
TXN0008307,CUST008012,PROD01598,2024-06-16,867.81,Crypto,Mobile,0.09,6,0
TXN0008308,CUST010935,PROD01144,2022-09-18,488.87,PayPal,Desktop,0.17,8,0
TXN0008309,CUST008913,PROD00429,2023-07-01,260.57,Debit Card,Mobile,0.21,7,0
TXN0008310,CUST005695,PROD00884,2023-10-25,345.31,UPI,Desktop,0.25,7,0
TXN0008311,CUST018320,PROD01601,2024-05-05,97.45,Credit Card,Tablet,0.24,3,0
TXN0008312,CUST022412,PROD01889,2021-10-29,533.36,PayPal,Mobile,0.14,0,0
TXN0008313,CUST009734,PROD01431,2020-05-07,537.15,Crypto,Desktop,0.01,0,0
TXN0008314,CUST015998,PROD00675,2024-05-17,656.0,Crypto,Tablet,0.3,6,0
TXN0008315,CUST005787,PROD00241,2022-02-11,750.92,Crypto,Mobile,0.2,1,0
TXN0008316,CUST017224,PROD01738,2023-03-10,189.28,PayPal,Desktop,0.15,7,0
TXN0008317,CUST002999,PROD01462,2024-05-07,323.87,Credit Card,Mobile,0.43,3,0
TXN0008318,CUST012664,PROD00731,2022-06-21,166.31,PayPal,Desktop,0.37,7,1
TXN0008319,CUST001877,PROD00269,2022-11-06,243.4,Credit Card,Mobile,0.43,3,0
TXN0008320,CUST017296,PROD00233,2021-07-06,219.14,PayPal,Mobile,0.25,0,0
TXN0008321,CUST004606,PROD01012,2023-10-20,98.46,Crypto,Tablet,0.07,5,0
TXN0008322,CUST002601,PROD01092,2020-10-12,349.69,Debit Card,Mobile,0.35,9,0
TXN0008323,CUST000797,PROD01756,2020-06-19,463.54,UPI,Desktop,0.1,1,0
TXN0008324,CUST014862,PROD00343,2023-12-01,672.93,Credit Card,Tablet,0.22,6,0
TXN0008325,CUST003373,PROD00020,2022-03-23,194.0,Debit Card,Mobile,0.03,5,0
TXN0008326,CUST000610,PROD01994,2024-01-15,340.97,UPI,Tablet,0.41,1,0
TXN0008327,CUST005927,PROD01552,2020-10-25,798.86,Debit Card,Desktop,0.06,1,0
TXN0008328,CUST005568,PROD00320,2020-02-04,28.45,Credit Card,Mobile,0.45,8,0
TXN0008329,CUST014706,PROD01956,2019-03-07,253.92,Credit Card,Tablet,0.43,2,0
TXN0008330,CUST018351,PROD01818,2023-10-02,186.77,Crypto,Desktop,0.23,1,1
TXN0008331,CUST024759,PROD00568,2021-03-05,274.26,UPI,Mobile,0.37,9,0
TXN0008332,CUST007741,PROD01672,2021-04-05,439.63,UPI,Desktop,0.31,0,0
TXN0008333,CUST016087,PROD00321,2019-03-16,52.43,PayPal,Desktop,0.4,10,1
TXN0008334,CUST023364,PROD01171,2024-05-11,264.11,Credit Card,Desktop,0.22,8,0
TXN0008335,CUST006708,PROD01413,2022-11-04,37.58,Debit Card,Mobile,0.39,5,0
TXN0008336,CUST011876,PROD00056,2019-08-18,643.82,Debit Card,Desktop,0.23,6,0
TXN0008337,CUST002236,PROD00074,2020-10-01,450.49,PayPal,Desktop,0.47,9,0
TXN0008338,CUST015904,PROD00501,2019-03-14,396.33,Credit Card,Tablet,0.24,5,0
TXN0008339,CUST003294,PROD00424,2020-03-29,227.3,Debit Card,Mobile,0.23,10,0
TXN0008340,CUST014521,PROD00416,2019-04-23,383.13,Debit Card,Desktop,0.39,9,0
TXN0008341,CUST015656,PROD00634,2019-07-11,463.07,Debit Card,Desktop,0.41,10,0
TXN0008342,CUST022292,PROD00860,2021-04-29,435.95,Debit Card,Mobile,0.28,5,0
TXN0008343,CUST007285,PROD01629,2021-02-25,104.02,Crypto,Desktop,0.09,3,0
TXN0008344,CUST006574,PROD00454,2022-05-24,457.68,Crypto,Desktop,0.23,1,0
TXN0008345,CUST000637,PROD01439,2019-01-24,504.97,Crypto,Desktop,0.48,0,0
TXN0008346,CUST004641,PROD01397,2021-02-11,430.88,PayPal,Mobile,0.38,7,0
TXN0008347,CUST010161,PROD00882,2021-11-29,381.1,Credit Card,Desktop,0.41,3,0
TXN0008348,CUST000179,PROD01977,2023-08-28,604.1,Debit Card,Tablet,0.02,0,0
TXN0008349,CUST020747,PROD01852,2021-01-28,471.49,Crypto,Tablet,0.23,5,0
TXN0008350,CUST023546,PROD01947,2020-08-17,412.27,PayPal,Tablet,0.32,6,0
TXN0008351,CUST003201,PROD01029,2019-08-05,407.53,Crypto,Mobile,0.42,10,0
TXN0008352,CUST005544,PROD00005,2019-07-14,816.61,PayPal,Mobile,0.02,6,0
TXN0008353,CUST017943,PROD01908,2022-05-21,242.72,UPI,Tablet,0.43,0,1
TXN0008354,CUST019459,PROD00230,2023-10-11,207.01,PayPal,Mobile,0.27,7,0
TXN0008355,CUST011258,PROD00246,2024-02-26,790.03,Debit Card,Desktop,0.1,9,0
TXN0008356,CUST015122,PROD00970,2022-07-22,193.19,Credit Card,Desktop,0.16,5,0
TXN0008357,CUST012828,PROD01327,2019-11-23,47.58,Debit Card,Tablet,0.14,10,0
TXN0008358,CUST016883,PROD01285,2024-04-21,448.75,Debit Card,Tablet,0.27,4,0
TXN0008359,CUST014133,PROD00709,2021-05-20,954.66,Crypto,Tablet,0.03,8,0
TXN0008360,CUST005396,PROD00021,2019-10-19,360.39,PayPal,Tablet,0.08,0,0
TXN0008361,CUST002633,PROD01823,2019-03-03,459.52,UPI,Tablet,0.41,3,0
TXN0008362,CUST009317,PROD01000,2021-02-10,291.31,Credit Card,Desktop,0.07,4,0
TXN0008363,CUST004675,PROD01480,2024-05-27,689.49,Credit Card,Tablet,0.12,7,0
TXN0008364,CUST014348,PROD01921,2020-08-28,587.76,Debit Card,Mobile,0.23,5,0
TXN0008365,CUST011906,PROD01189,2021-01-24,341.24,Credit Card,Tablet,0.26,5,0
TXN0008366,CUST001630,PROD00298,2022-07-10,530.98,Credit Card,Desktop,0.38,9,0
TXN0008367,CUST011472,PROD00625,2021-08-21,396.49,PayPal,Desktop,0.22,3,0
TXN0008368,CUST008333,PROD00277,2023-07-20,450.67,Debit Card,Tablet,0.39,7,0
TXN0008369,CUST013528,PROD01289,2019-07-10,76.13,Crypto,Mobile,0.31,0,0
TXN0008370,CUST005227,PROD00535,2020-10-24,216.69,Crypto,Mobile,0.06,0,0
TXN0008371,CUST014111,PROD01362,2020-08-31,688.47,Credit Card,Mobile,0.08,7,0
TXN0008372,CUST013709,PROD00013,2021-06-19,240.31,Credit Card,Desktop,0.22,4,0
TXN0008373,CUST014022,PROD00027,2019-12-09,289.34,PayPal,Mobile,0.2,2,0
TXN0008374,CUST006625,PROD01354,2022-09-10,624.96,Debit Card,Desktop,0.37,1,0
TXN0008375,CUST014750,PROD00863,2020-01-17,54.26,Crypto,Mobile,0.29,2,0
TXN0008376,CUST011352,PROD00613,2024-03-11,107.29,UPI,Desktop,0.19,1,0
TXN0008377,CUST001035,PROD00198,2021-03-06,584.83,UPI,Tablet,0.09,3,0
TXN0008378,CUST018002,PROD00550,2022-02-09,735.98,Crypto,Mobile,0.11,2,0
TXN0008379,CUST020106,PROD00419,2020-03-08,487.87,UPI,Tablet,0.29,9,0
TXN0008380,CUST003386,PROD00054,2023-04-08,576.37,Debit Card,Tablet,0.21,8,0
TXN0008381,CUST021659,PROD01999,2020-12-25,56.87,Credit Card,Mobile,0.26,6,0
TXN0008382,CUST012543,PROD00584,2021-03-02,128.69,UPI,Desktop,0.09,4,0
TXN0008383,CUST015190,PROD01137,2023-07-31,164.34,UPI,Mobile,0.33,5,0
TXN0008384,CUST001565,PROD01137,2020-06-19,139.82,Credit Card,Tablet,0.43,5,0
TXN0008385,CUST021259,PROD01776,2023-12-19,505.17,Debit Card,Tablet,0.13,4,0
TXN0008386,CUST005087,PROD00730,2021-08-17,575.42,Crypto,Tablet,0.25,0,0
TXN0008387,CUST016864,PROD00885,2019-09-03,190.21,Debit Card,Tablet,0.49,0,0
TXN0008388,CUST010976,PROD01567,2023-09-02,118.42,PayPal,Mobile,0.17,1,0
TXN0008389,CUST005018,PROD00661,2022-10-31,133.12,Debit Card,Mobile,0.3,5,0
TXN0008390,CUST022040,PROD01780,2023-01-24,544.35,UPI,Desktop,0.05,8,0
TXN0008391,CUST003861,PROD01100,2023-04-11,55.11,Crypto,Tablet,0.3,1,1
TXN0008392,CUST011433,PROD00381,2021-12-21,792.54,Crypto,Mobile,0.04,3,0
TXN0008393,CUST011104,PROD00399,2019-01-31,26.27,UPI,Mobile,0.48,6,0
TXN0008394,CUST024051,PROD01374,2022-01-13,458.34,Credit Card,Mobile,0.36,3,0
TXN0008395,CUST017279,PROD00593,2019-02-08,420.71,UPI,Tablet,0.39,1,0
TXN0008396,CUST013168,PROD01214,2019-10-19,137.47,Crypto,Tablet,0.35,1,0
TXN0008397,CUST000570,PROD00673,2019-01-27,248.93,Credit Card,Tablet,0.29,7,0
TXN0008398,CUST019723,PROD00725,2021-09-20,139.63,PayPal,Desktop,0.22,4,0
TXN0008399,CUST009089,PROD00051,2023-10-07,517.97,Crypto,Mobile,0.43,6,0
TXN0008400,CUST008102,PROD01045,2021-07-20,485.19,UPI,Mobile,0.48,6,0
TXN0008401,CUST010001,PROD00504,2019-08-27,574.54,PayPal,Tablet,0.25,10,0
TXN0008402,CUST013539,PROD01015,2021-05-19,62.4,PayPal,Tablet,0.47,9,0
TXN0008403,CUST020478,PROD00335,2022-02-27,620.24,Debit Card,Tablet,0.29,6,0
TXN0008404,CUST005377,PROD01467,2021-09-01,127.05,Debit Card,Desktop,0.27,3,0
TXN0008405,CUST016025,PROD01549,2019-03-29,544.02,Crypto,Mobile,0.23,3,0
TXN0008406,CUST001321,PROD00669,2021-04-17,248.03,PayPal,Tablet,0.1,6,0
TXN0008407,CUST003579,PROD01893,2024-04-01,581.89,Credit Card,Tablet,0.0,4,0
TXN0008408,CUST006266,PROD00044,2024-01-03,451.61,UPI,Tablet,0.12,7,0
TXN0008409,CUST007559,PROD00308,2024-04-28,367.49,Crypto,Desktop,0.25,9,0
TXN0008410,CUST022780,PROD01121,2019-06-25,645.78,UPI,Mobile,0.19,10,0
TXN0008411,CUST023625,PROD01285,2019-06-27,479.49,Credit Card,Desktop,0.22,9,0
TXN0008412,CUST005248,PROD01395,2020-07-02,348.73,Debit Card,Desktop,0.49,2,0
TXN0008413,CUST014465,PROD00513,2023-02-01,151.9,Debit Card,Desktop,0.18,10,0
TXN0008414,CUST001484,PROD00138,2020-03-22,731.74,Crypto,Desktop,0.23,1,0
TXN0008415,CUST002460,PROD00386,2020-12-06,701.17,UPI,Tablet,0.07,10,0
TXN0008416,CUST014335,PROD01536,2022-02-24,879.56,UPI,Mobile,0.02,2,0
TXN0008417,CUST024263,PROD00588,2021-08-02,515.54,Debit Card,Mobile,0.39,6,0
TXN0008418,CUST008367,PROD00945,2022-01-08,87.27,Debit Card,Tablet,0.29,7,0
TXN0008419,CUST003967,PROD00575,2023-08-17,190.19,PayPal,Desktop,0.38,5,0
TXN0008420,CUST014814,PROD01849,2024-04-03,583.97,Credit Card,Tablet,0.07,3,0
TXN0008421,CUST012991,PROD01049,2021-12-29,193.48,Crypto,Mobile,0.29,5,0
TXN0008422,CUST007583,PROD00970,2022-07-28,200.09,Credit Card,Tablet,0.13,0,0
TXN0008423,CUST017128,PROD01819,2022-05-22,627.9,Debit Card,Tablet,0.11,4,0
TXN0008424,CUST004083,PROD00611,2022-01-25,970.27,PayPal,Desktop,0.01,10,0
TXN0008425,CUST003410,PROD00829,2021-02-03,432.78,Credit Card,Tablet,0.07,6,0
TXN0008426,CUST001548,PROD01823,2022-10-20,662.01,Credit Card,Tablet,0.15,4,0
TXN0008427,CUST001237,PROD01539,2024-04-29,237.16,Debit Card,Desktop,0.06,10,0
TXN0008428,CUST013178,PROD01652,2023-01-05,344.45,Crypto,Tablet,0.49,2,0
TXN0008429,CUST014164,PROD00135,2021-08-15,431.57,PayPal,Tablet,0.15,3,0
TXN0008430,CUST017863,PROD00937,2020-03-21,445.95,Debit Card,Mobile,0.07,6,0
TXN0008431,CUST006395,PROD01413,2019-07-11,55.44,Credit Card,Mobile,0.1,8,0
TXN0008432,CUST004381,PROD01563,2019-11-07,101.93,Debit Card,Tablet,0.29,9,0
TXN0008433,CUST000227,PROD00626,2020-11-26,528.19,Debit Card,Mobile,0.03,0,0
TXN0008434,CUST021044,PROD01075,2023-06-01,50.24,PayPal,Tablet,0.43,3,0
TXN0008435,CUST002652,PROD00823,2020-08-09,207.04,UPI,Desktop,0.48,7,0
TXN0008436,CUST023769,PROD00978,2020-02-09,583.18,UPI,Tablet,0.12,8,0
TXN0008437,CUST006668,PROD01798,2020-04-23,439.95,Debit Card,Tablet,0.23,7,0
TXN0008438,CUST015971,PROD01659,2022-11-25,253.35,Credit Card,Tablet,0.01,8,0
TXN0008439,CUST011317,PROD01840,2020-03-01,522.87,Crypto,Mobile,0.32,10,0
TXN0008440,CUST016511,PROD01096,2020-05-25,63.45,Debit Card,Mobile,0.21,0,0
TXN0008441,CUST015948,PROD00130,2021-04-15,156.13,Debit Card,Mobile,0.14,0,0
TXN0008442,CUST002382,PROD01872,2023-01-26,223.59,Crypto,Desktop,0.1,7,0
TXN0008443,CUST005064,PROD01047,2021-10-06,350.97,Crypto,Mobile,0.33,4,0
TXN0008444,CUST013555,PROD01871,2022-11-16,64.45,PayPal,Tablet,0.21,10,0
TXN0008445,CUST000125,PROD00694,2022-11-24,703.57,Debit Card,Tablet,0.09,0,0
TXN0008446,CUST015754,PROD01100,2019-06-02,51.96,Crypto,Tablet,0.34,2,0
TXN0008447,CUST014557,PROD01249,2022-07-21,8.52,Crypto,Tablet,0.28,3,0
TXN0008448,CUST020782,PROD01162,2020-04-02,525.37,Crypto,Mobile,0.43,0,0
TXN0008449,CUST006024,PROD01613,2021-07-06,357.65,Crypto,Mobile,0.06,10,0
TXN0008450,CUST018749,PROD00714,2020-05-26,523.92,PayPal,Mobile,0.39,9,0
TXN0008451,CUST013820,PROD01209,2021-11-23,167.26,Debit Card,Mobile,0.34,2,0
TXN0008452,CUST005486,PROD01296,2020-09-07,878.55,UPI,Mobile,0.06,8,0
TXN0008453,CUST002802,PROD00698,2021-06-03,627.02,Debit Card,Mobile,0.35,10,0
TXN0008454,CUST022775,PROD00797,2021-10-17,551.51,Credit Card,Mobile,0.22,8,0
TXN0008455,CUST009157,PROD00790,2021-10-03,297.25,Credit Card,Desktop,0.47,0,0
TXN0008456,CUST002539,PROD01739,2019-11-05,369.01,Credit Card,Desktop,0.07,8,0
TXN0008457,CUST003447,PROD01817,2023-11-05,372.01,Credit Card,Tablet,0.32,2,0
TXN0008458,CUST013757,PROD00263,2020-08-06,474.23,UPI,Desktop,0.19,8,0
TXN0008459,CUST013196,PROD00381,2020-03-14,429.29,Crypto,Tablet,0.48,7,0
TXN0008460,CUST013951,PROD01439,2019-05-24,815.72,Debit Card,Mobile,0.16,7,0
TXN0008461,CUST015047,PROD01985,2021-04-14,411.39,UPI,Mobile,0.48,0,0
TXN0008462,CUST021305,PROD01407,2020-11-10,379.97,Credit Card,Tablet,0.45,10,0
TXN0008463,CUST018263,PROD01166,2023-10-27,185.05,Credit Card,Desktop,0.14,9,0
TXN0008464,CUST015549,PROD00598,2019-06-02,443.25,Crypto,Tablet,0.4,6,0
TXN0008465,CUST007187,PROD01963,2023-12-24,284.01,UPI,Tablet,0.5,6,0
TXN0008466,CUST008081,PROD00975,2023-02-27,711.4,UPI,Mobile,0.13,5,0
TXN0008467,CUST016620,PROD00558,2020-12-25,685.29,PayPal,Desktop,0.22,3,0
TXN0008468,CUST023412,PROD01016,2023-12-27,522.46,PayPal,Tablet,0.26,8,0
TXN0008469,CUST019969,PROD00567,2024-05-29,818.8,Crypto,Mobile,0.15,5,0
TXN0008470,CUST017555,PROD01993,2022-10-26,54.06,Debit Card,Desktop,0.01,8,0
TXN0008471,CUST017739,PROD01795,2022-03-04,235.44,Debit Card,Tablet,0.11,2,0
TXN0008472,CUST012365,PROD00077,2020-07-31,767.63,PayPal,Desktop,0.14,2,0
TXN0008473,CUST005978,PROD00720,2023-09-02,273.94,UPI,Tablet,0.22,6,0
TXN0008474,CUST003950,PROD00982,2023-07-22,651.42,Debit Card,Tablet,0.09,8,0
TXN0008475,CUST019259,PROD01138,2022-01-24,75.28,UPI,Mobile,0.44,1,0
TXN0008476,CUST007673,PROD00898,2023-01-16,388.15,Debit Card,Mobile,0.35,6,0
TXN0008477,CUST000084,PROD00457,2023-09-05,176.43,Credit Card,Desktop,0.04,8,0
TXN0008478,CUST008371,PROD00185,2022-07-04,371.28,UPI,Tablet,0.33,2,0
TXN0008479,CUST017988,PROD01921,2019-01-20,511.42,UPI,Desktop,0.33,8,0
TXN0008480,CUST003937,PROD00032,2021-12-09,293.0,Credit Card,Tablet,0.48,6,0
TXN0008481,CUST015156,PROD01880,2019-01-07,841.15,Crypto,Mobile,0.0,7,0
TXN0008482,CUST006771,PROD01390,2019-06-13,87.55,Debit Card,Tablet,0.12,3,0
TXN0008483,CUST005455,PROD01385,2021-08-22,385.33,Crypto,Desktop,0.46,5,0
TXN0008484,CUST001403,PROD00136,2023-12-23,474.91,PayPal,Desktop,0.47,6,0
TXN0008485,CUST010465,PROD00973,2020-09-09,475.64,UPI,Mobile,0.36,8,0
TXN0008486,CUST018195,PROD00146,2024-06-14,435.53,UPI,Tablet,0.38,0,0
TXN0008487,CUST000105,PROD01607,2020-11-29,844.31,Credit Card,Desktop,0.05,6,0
TXN0008488,CUST015691,PROD00431,2021-12-07,295.96,PayPal,Mobile,0.26,10,0
TXN0008489,CUST013263,PROD00014,2023-05-15,389.8,UPI,Desktop,0.12,0,0
TXN0008490,CUST013371,PROD01800,2024-06-17,419.16,Credit Card,Tablet,0.09,10,0
TXN0008491,CUST002599,PROD00903,2021-02-14,73.52,Credit Card,Tablet,0.41,6,0
TXN0008492,CUST009565,PROD01421,2021-02-06,111.2,Crypto,Desktop,0.07,6,0
TXN0008493,CUST002996,PROD01046,2019-06-23,476.4,Debit Card,Mobile,0.23,4,0
TXN0008494,CUST012684,PROD01776,2022-06-23,307.74,PayPal,Desktop,0.47,7,0
TXN0008495,CUST011861,PROD00539,2021-03-16,306.07,UPI,Tablet,0.09,0,0
TXN0008496,CUST005920,PROD00856,2019-02-13,152.39,Debit Card,Mobile,0.49,5,0
TXN0008497,CUST017910,PROD00323,2023-07-23,360.23,PayPal,Tablet,0.5,10,0
TXN0008498,CUST014262,PROD01206,2021-03-30,65.94,Credit Card,Tablet,0.28,6,0
TXN0008499,CUST023786,PROD01665,2022-11-04,313.89,Crypto,Desktop,0.09,1,0
TXN0008500,CUST016959,PROD01139,2019-03-16,659.25,Credit Card,Desktop,0.16,4,0
TXN0008501,CUST006324,PROD00859,2020-04-01,181.62,Crypto,Desktop,0.21,4,0
TXN0008502,CUST003451,PROD00283,2023-07-01,76.43,Credit Card,Tablet,0.15,6,0
TXN0008503,CUST014752,PROD01255,2019-04-26,459.07,Debit Card,Tablet,0.14,2,0
TXN0008504,CUST019901,PROD00427,2023-12-06,74.86,Crypto,Tablet,0.49,0,0
TXN0008505,CUST009644,PROD00442,2024-04-16,205.27,Debit Card,Mobile,0.08,1,0
TXN0008506,CUST009001,PROD01741,2022-12-31,191.16,PayPal,Desktop,0.37,5,0
TXN0008507,CUST019549,PROD00063,2024-02-27,818.14,UPI,Mobile,0.0,0,0
TXN0008508,CUST012694,PROD01601,2023-10-11,89.76,UPI,Mobile,0.3,8,0
TXN0008509,CUST001881,PROD00782,2022-08-05,193.32,UPI,Desktop,0.46,3,0
TXN0008510,CUST017265,PROD01998,2020-02-10,468.11,Credit Card,Tablet,0.14,7,0
TXN0008511,CUST003577,PROD01977,2023-06-01,560.95,PayPal,Mobile,0.09,0,0
TXN0008512,CUST015915,PROD00933,2021-09-16,52.07,UPI,Tablet,0.33,6,0
TXN0008513,CUST019006,PROD01345,2022-11-20,54.92,Debit Card,Tablet,0.36,10,0
TXN0008514,CUST004346,PROD00556,2023-11-18,562.43,UPI,Desktop,0.34,9,0
TXN0008515,CUST002608,PROD01207,2021-05-13,669.44,PayPal,Desktop,0.16,7,0
TXN0008516,CUST019092,PROD00243,2023-07-15,125.34,Credit Card,Tablet,0.13,2,0
TXN0008517,CUST008650,PROD01373,2019-02-18,477.19,Crypto,Tablet,0.48,2,0
TXN0008518,CUST022537,PROD00569,2024-01-22,238.85,Debit Card,Tablet,0.46,4,0
TXN0008519,CUST017313,PROD00284,2021-02-11,460.01,UPI,Desktop,0.23,9,0
TXN0008520,CUST003968,PROD00483,2022-10-14,402.61,UPI,Desktop,0.42,6,0
TXN0008521,CUST017889,PROD01067,2021-05-23,82.44,Crypto,Tablet,0.23,8,0
TXN0008522,CUST000268,PROD01064,2023-04-18,624.38,Crypto,Desktop,0.21,7,0
TXN0008523,CUST002580,PROD01955,2020-08-31,11.44,Crypto,Tablet,0.08,1,0
TXN0008524,CUST019140,PROD00079,2023-03-08,157.42,PayPal,Tablet,0.21,9,0
TXN0008525,CUST009223,PROD01618,2020-08-19,280.84,UPI,Desktop,0.27,4,0
TXN0008526,CUST001747,PROD00928,2019-10-10,835.99,PayPal,Desktop,0.01,5,0
TXN0008527,CUST004934,PROD00984,2022-02-22,727.94,Credit Card,Mobile,0.22,6,0
TXN0008528,CUST008276,PROD00943,2023-08-22,445.43,Debit Card,Tablet,0.39,10,0
TXN0008529,CUST001797,PROD00935,2020-10-12,623.03,Crypto,Mobile,0.34,1,0
TXN0008530,CUST008276,PROD00782,2023-06-22,243.44,Debit Card,Desktop,0.32,0,0
TXN0008531,CUST018313,PROD01927,2023-12-12,453.14,Debit Card,Desktop,0.45,0,0
TXN0008532,CUST019607,PROD01248,2022-11-12,810.14,Credit Card,Tablet,0.01,1,0
TXN0008533,CUST012193,PROD01096,2021-10-10,57.83,UPI,Mobile,0.28,7,0
TXN0008534,CUST015391,PROD00734,2019-03-02,233.94,Debit Card,Tablet,0.39,1,0
TXN0008535,CUST020451,PROD00442,2023-09-13,162.88,Debit Card,Desktop,0.27,9,0
TXN0008536,CUST014807,PROD01716,2022-06-07,739.57,PayPal,Tablet,0.16,7,0
TXN0008537,CUST008023,PROD00189,2023-04-12,329.06,UPI,Mobile,0.07,7,0
TXN0008538,CUST005941,PROD00833,2021-04-12,324.46,Crypto,Desktop,0.44,7,1
